timestamp,sampleNum,Filtered_PPG
1721374000576.022,157,-1.15378551182853
1721374000585.9712,158,-0.41999130663701967
1721374000595.9204,159,0.3868424968407002
1721374000605.8696,160,1.2640607828871393
1721374000615.8188,161,2.206618842582356
1721374000625.768,162,3.2070114876233298
1721374000635.7173,163,4.255275098104846
1721374000645.6665,164,5.339074810356853
1721374000655.6155,165,6.443869449300042
1721374000665.5647,166,7.5531462011408
1721374000675.514,167,8.648723844538084
1721374000685.4631,168,9.711123969411279
1721374000695.4124,169,10.720014902027462
1721374000705.3616,170,11.654733167335056
1721374000715.3108,171,12.494861665831602
1721374000725.2598,172,13.220822426090306
1721374000735.209,173,13.814462464575078
1721374000745.1582,174,14.259639914834388
1721374000755.1074,175,14.54280701431442
1721374000765.0566,176,14.653555435367188
1721374000775.006,177,14.585074957419291
1721374000784.955,178,14.334484901054626
1721374000794.904,179,13.903020956773565
1721374000804.8533,180,13.296078022688377
1721374000814.8025,181,12.523105205131289
1721374000824.7517,182,11.597344055292137
1721374000834.7007,183,10.535423417549302
1721374000844.65,184,9.356853219034589
1721374000854.5994,185,8.08346087456054
1721374000864.5486,186,6.738793554992065
1721374000874.4976,187,5.347492074938029
1721374000884.4468,188,3.9346365287786305
1721374000894.396,189,2.5250667696839626
1721374000904.3452,190,1.1426885757214365
1721374000914.2944,191,-0.1902111420349622
1721374000924.2437,192,-1.4535985739357282
1721374000934.1929,193,-2.630223961103389
1721374000944.1418,194,-3.706010238466075
1721374000954.0913,195,-4.6702921717929815
1721374000964.0403,196,-5.5159249119389075
1721374000973.9895,197,-6.239284823229422
1721374000983.9387,198,-6.840170453051122
1721374000993.888,199,-7.321601227840091
1721374001003.8372,200,-7.689513665981606
1721374001013.786,201,-7.952359825387657
1721374001023.7354,202,-8.120627197054471
1721374001033.6846,203,-8.206315237982023
1721374001043.6338,204,-8.222392543628873
1721374001053.583,205,-8.182238258939543
1721374001063.5322,206,-8.099081900129951
1721374001073.4814,207,-7.98547909655526
1721374001083.4304,208,-7.852858196408044
1721374001093.3796,209,-7.711152502376236
1721374001103.3289,210,-7.568518344570246
1721374001113.278,211,-7.431133881780844
1721374001123.2273,212,-7.303079680325679
1721374001133.1765,213,-7.186314734569171
1721374001143.1255,214,-7.080757239144948
1721374001153.075,215,-6.984458205030497
1721374001163.024,216,-6.893848523495026
1721374001172.9731,217,-6.804046625331224
1721374001182.9224,218,-6.709211418345894
1721374001192.8716,219,-6.602920715598499
1721374001202.8208,220,-6.478560543241282
1721374001212.77,221,-6.32971330581021
1721374001222.7192,222,-6.150527696110875
1721374001232.6682,223,-5.936046099780709
1721374001242.6174,224,-5.6824544842366125
1721374001252.567,225,-5.387213477312211
1721374001262.516,226,-5.049047689861475
1721374001272.465,227,-4.667811154046734
1721374001282.4143,228,-4.244275830325372
1721374001292.3635,229,-3.7798846124919363
1721374001302.3125,230,-3.2764939276694536
1721374001312.2617,231,-2.7361303298246002
1721374001322.2107,232,-2.160785756003873
1721374001332.1602,233,-1.5522650451189748
1721374001342.1094,234,-0.9120902228228853
1721374001352.0586,235,-0.24146105286914318
1721374001362.0078,236,0.4587338331038505
1721374001371.957,237,1.1878570514050628
1721374001381.906,238,1.945402640501526
1721374001391.8552,239,2.7307969183023144
1721374001401.8044,240,3.5431040157280997
1721374001411.7537,241,4.380637781621142
1721374001421.703,242,5.240511614053838
1721374001431.652,243,6.118181311811608
1721374001441.6013,244,7.007040436037496
1721374001451.5503,245,7.898119611273448
1721374001461.4995,246,8.779930081861217
1721374001471.4487,247,9.63848227379646
1721374001481.398,248,10.45749998679785
1721374001491.3472,249,11.218838036375901
1721374001501.2964,250,11.903096559863267
1721374001511.2456,251,12.490399952619777
1721374001521.1946,252,12.961274980395197
1721374001531.1438,253,13.297549421708835
1721374001541.093,254,13.48320847728501
1721374001551.0422,255,13.505167225727483
1721374001560.9917,256,13.353927660970587
1721374001570.941,257,13.024091115436677
1721374001580.89,258,12.514702683085355
1721374001590.8389,259,11.82942128777648
1721374001600.788,260,10.976520996569405
1721374001610.7373,261,9.968720491328119
1721374001620.6863,262,8.82283040757642
1721374001630.6355,263,7.559225380823719
1721374001640.585,264,6.201167506976294
1721374001650.5342,265,4.774009151071807
1721374001660.4834,266,3.3043095524443453
1721374001670.4324,267,1.8189231566784545
1721374001680.3816,268,0.34412607142269214
1721374001690.3308,269,-1.0951714284759897
1721374001700.28,270,-2.4761031036955803
1721374001710.2292,271,-3.7784092411106034
1721374001720.1785,272,-4.984879389675256
1721374001730.1277,273,-6.0816629632437875
1721374001740.077,274,-7.058436239614391
1721374001750.026,275,-7.908433205905666
1721374001759.975,276,-8.628368580689505
1721374001769.9243,277,-9.218287180870528
1721374001779.8735,278,-9.68136321021513
1721374001789.8228,279,-10.023652557118462
1721374001799.772,280,-10.253781587802589
1721374001809.7207,281,-10.382550797574284
1721374001819.6702,282,-10.422441481673916
1721374001829.6194,283,-10.387028861704978
1721374001839.5686,284,-10.290328361175598
1721374001849.5178,285,-10.146128013469639
1721374001859.467,286,-9.967359160588579
1721374001869.4165,287,-9.765532198750831
1721374001879.3655,288,-9.550265173986665
1721374001889.3145,289,-9.328959132608905
1721374001899.2637,290,-9.10666173541043
1721374001909.213,291,-8.886109048412411
1721374001919.162,292,-8.667904383261593
1721374001929.111,293,-8.450793200800812
1721374001939.0603,294,-8.23199757498516
1721374001949.0098,295,-8.007580873140604
1721374001958.9587,296,-7.77282750635121
1721374001968.908,297,-7.522631449094769
1721374001978.8572,298,-7.25188645980701
1721374001988.8064,299,-6.9558667197793165
1721374001998.7556,300,-6.630577972682336
1721374002008.7048,301,-6.273052466729058
1721374002018.654,302,-5.881563908087133
1721374002028.603,303,-5.455739273153255
1721374002038.5522,304,-4.996543200094672
1721374002048.5017,305,-4.506128486751227
1721374002058.4507,306,-3.9875763440301912
1721374002068.4,307,-3.444568345650066
1721374002078.349,308,-2.881036302140178
1721374002088.2983,309,-2.300831738931373
1721374002098.2476,310,-1.707444413738852
1721374002108.1963,311,-1.1037870514363421
1721374002118.1458,312,-0.4920547499902487
1721374002128.095,313,0.12634052116770894
1721374002138.0442,314,0.750763598231817
1721374002147.9934,315,1.381279663970185
1721374002157.9426,316,2.0185129359142464
1721374002167.8918,317,2.663456491810581
1721374002177.8408,318,3.317252161624291
1721374002187.79,319,3.9809508010184
1721374002197.7393,320,4.655257994248854
1721374002207.6885,321,5.3402723520611115
1721374002217.6377,322,6.035225186753997
1721374002227.587,323,6.73823055131157
1721374002237.536,324,7.446055857126237
1721374002247.485,325,8.15392870993266
1721374002257.4343,326,8.855402395547516
1721374002267.3835,327,9.542301527118832
1721374002277.3328,328,10.204767236051014
1721374002287.282,329,10.831420809530961
1721374002297.2312,330,11.409646888031254
1721374002307.1804,331,11.925968867895483
1721374002317.1294,332,12.366484715352128
1721374002327.0786,333,12.717351114410274
1721374002337.0278,334,12.965313284384735
1721374002346.9773,335,13.098261119369873
1721374002356.9265,336,13.105769719847792
1721374002366.8755,337,12.979586369627274
1721374002376.8247,338,12.714053490169134
1721374002386.774,339,12.306466794790108
1721374002396.723,340,11.757355611538536
1721374002406.672,341,11.070670540514191
1721374002416.621,342,10.253865565431878
1721374002426.5706,343,9.317850728704967
1721374002436.5198,344,8.276790070135284
1721374002446.469,345,7.147738274539064
1721374002456.4182,346,5.95012375682785
1721374002466.3672,347,4.705090225116681
1721374002476.3164,348,3.4347264299127835
1721374002486.2656,349,2.1612443936121024
1721374002496.2148,350,0.9061787608323009
1721374002506.164,351,-0.3103348385959909
1721374002516.1133,352,-1.470160933096428
1721374002526.0625,353,-2.5576115640510144
1721374002536.0117,354,-3.559726262450195
1721374002545.9607,355,-4.4664021436641885
1721374002555.91,356,-5.270402163800413
1721374002565.8591,357,-5.967254286378585
1721374002575.8083,358,-6.555053205841499
1721374002585.7576,359,-7.034206816744122
1721374002595.7068,360,-7.407187131658771
1721374002605.656,361,-7.678313676055138
1721374002615.605,362,-7.853552460470624
1721374002625.5542,363,-7.940303614951518
1721374002635.5034,364,-7.947168098045029
1721374002645.4526,365,-7.883696021660898
1721374002655.402,366,-7.7601151361503025
1721374002665.3513,367,-7.587032510503192
1721374002675.3003,368,-7.375111764055923
1721374002685.2493,369,-7.13474365160031
1721374002695.1985,370,-6.875728414719075
1721374002705.1477,371,-6.606978976241303
1721374002715.0967,372,-6.336258246803179
1721374002725.046,373,-6.069976738342098
1721374002734.9954,374,-5.813069247710164
1721374002744.9446,375,-5.568940713547038
1721374002754.8936,376,-5.339453377753128
1721374002764.8428,377,-5.124937048335948
1721374002774.792,378,-4.924225340821193
1721374002784.7412,379,-4.734734326868224
1721374002794.6904,380,-4.552599833514073
1721374002804.6396,381,-4.372875238890816
1721374002814.5889,382,-4.189775243491405
1721374002824.5378,383,-3.99694675983831
1721374002834.4873,384,-3.7877518527801928
1721374002844.4363,385,-3.555551111041253
1721374002854.3855,386,-3.2939770659842353
1721374002864.3347,387,-2.997188263764934
1721374002874.284,388,-2.6600977531415273
1721374002884.2332,389,-2.278572866278536
1721374002894.1824,390,-1.8496044608957363
1721374002904.131,391,-1.3714440507988124
1721374002914.0806,392,-0.8437069290926485
1721374002924.0298,393,-0.2674410211685177
1721374002933.979,394,0.3548344233413045
1721374002943.9282,395,1.019115010323429
1721374002953.8774,396,1.7199238970777055
1721374002963.827,397,2.4503561662885796
1721374002973.7756,398,3.2021463639266443
1721374002983.7249,399,3.965738602344349
1721374002993.674,400,4.730354613100513
1721374003003.6233,401,5.484082632894311
1721374003013.5725,402,6.214011714725694
1721374003023.5215,403,6.9064126458102
1721374003033.4707,404,7.546957955062489
1721374003043.42,405,8.120993877220673
1721374003053.3691,406,8.613888047370304
1721374003063.3184,407,9.0114524118823
1721374003073.2676,408,9.300410568264486
1721374003083.2168,409,9.468874933752161
1721374003093.166,410,9.506812963414779
1721374003103.1152,411,9.406488505120796
1721374003113.0645,412,9.162860220199779
1721374003123.0134,413,8.773914363284467
1721374003132.9626,414,8.24090693670448
1721374003142.912,415,7.568492222825329
1721374003152.861,416,6.764726731511308
1721374003162.8103,417,5.840949326771226
1721374003172.7595,418,4.811543492851065
1721374003182.7087,419,3.6936001855353533
1721374003192.6577,420,2.5065050216720297
1721374003202.6067,421,1.271450266447121
1721374003212.5562,422,0.010856547577140661
1721374003222.5054,423,-1.2522883902741944
1721374003232.4546,424,-2.4951381927735388
1721374003242.4038,425,-3.6956972882581933
1721374003252.353,426,-4.8334854384101265
1721374003262.302,427,-5.890123249268522
1721374003272.2512,428,-6.849818443665355
1721374003282.2004,429,-7.699736981209539
1721374003292.1497,430,-8.430249460145667
1721374003302.0989,431,-9.035061689369028
1721374003312.048,432,-9.511248729365041
1721374003321.9973,433,-9.859198904703357
1721374003331.9463,434,-10.082460947876768
1721374003341.8955,435,-10.187491727480262
1721374003351.8447,436,-10.183308311156567
1721374003361.794,437,-10.081048847519693
1721374003371.7432,438,-9.893453922316398
1721374003381.6924,439,-9.634294606868636
1721374003391.6416,440,-9.317781525541067
1721374003401.5908,441,-8.95798356881637
1721374003411.5398,442,-8.568279268915216
1721374003421.489,443,-8.16086808769843
1721374003431.4382,444,-7.746367492695546
1721374003441.3877,445,-7.333510205598025
1721374003451.337,446,-6.9289529738981575
1721374003461.286,447,-6.537212025688326
1721374003471.235,448,-6.16073013823505
1721374003481.184,449,-5.800059266485436
1721374003491.1333,450,-5.454129607982793
1721374003501.0825,451,-5.120575937337035
1721374003511.0315,452,-4.796099968981696
1721374003520.981,453,-4.476847259823125
1721374003530.9302,454,-4.158757642154083
1721374003540.8794,455,-3.8378330607844533
1721374003550.8284,456,-3.5102880443728006
1721374003560.7776,457,-3.1725981302148707
1721374003570.7268,458,-2.821495327628429
1721374003580.676,459,-2.453949443597963
1721374003590.6252,460,-2.0671471204375074
1721374003600.5745,461,-1.6584723999568645
1721374003610.5237,462,-1.2254938012664345
1721374003620.473,463,-0.7659543824317628
1721374003630.422,464,-0.27775707098266117
1721374003640.371,465,0.24104977259988358
1721374003650.3203,466,0.7922671449059918
1721374003660.2695,467,1.3774952097380289
1721374003670.2188,468,1.9980112948934021
1721374003680.168,469,2.6545572309701977
1721374003690.1172,470,3.3470400093547257
1721374003700.0662,471,4.074179163378708
1721374003710.0154,472,4.833155936736453
1721374003719.9646,473,5.619318431173555
1721374003729.9138,474,6.425975607236108
1721374003739.863,475,7.244292513353123
1721374003749.8125,476,8.063291190242929
1721374003759.7617,477,8.869961744847574
1721374003769.7104,478,9.649491017677875
1721374003779.6597,479,10.385615984489077
1721374003789.609,480,11.061093083205028
1721374003799.558,481,11.658247502689429
1721374003809.507,482,12.15955742641955
1721374003819.4563,483,12.54824836326403
1721374003829.4058,484,12.808897402088842
1721374003839.355,485,12.928048368381479
1721374003849.304,486,12.894815550224997
1721374003859.2532,487,12.701438029835016
1721374003869.2024,488,12.343763038166278
1721374003879.1516,489,11.821659278768848
1721374003889.1008,490,11.139352178844003
1721374003899.05,491,10.305640997134196
1721374003908.9993,492,9.333937115674411
1721374003918.9482,493,8.242072759326986
1721374003928.8977,494,7.051866260957773
1721374003938.8467,495,5.788467395752969
1721374003948.796,496,4.479522717235224
1721374003958.745,497,3.1542091121118028
1721374003968.6943,498,1.842198483356183
1721374003978.6436,499,0.5726258442174332
1721374003988.5923,500,-0.6268763913609754
1721374003998.5415,501,-1.7310375991315072
1721374004008.491,502,-2.7176758010322164
1721374004018.4402,503,-3.568264435755853
1721374004028.3894,504,-4.268312488638543
1721374004038.3386,505,-4.807545782672903
1721374004048.2878,506,-5.17988863706289
1721374004058.2368,507,-5.383254424698
1721374004068.186,508,-5.4191761326534875
1721374004078.1353,509,-5.292332158626567
1721374004088.0845,510,-5.010025784787257
1721374004098.0337,511,-4.581658654748572
1721374004107.983,512,-4.018217552452616
1721374004117.932,513,-3.331787142585617
1721374004127.881,514,-2.5351070439282437
1721374004137.8303,515,-1.6411974361723218
1721374004147.7795,516,-0.6630780307743043
1721374004157.7288,517,0.38640396075261507
1721374004167.678,518,1.494639815083623
1721374004177.6272,519,2.6492344527636056
1721374004187.5764,520,3.837902295051269
1721374004197.5256,521,5.048288380588553
1721374004207.4746,522,6.267721850264757
1721374004217.4238,523,7.482915615622243
1721374004227.373,524,8.679630028251175
1721374004237.3225,525,9.842328907715554
1721374004247.2715,526,10.953880129395763
1721374004257.2207,527,11.995369422707128
1721374004267.17,528,12.946079440095987
1721374004277.119,529,13.78364718813455
1721374004287.068,530,14.48438603061522
1721374004297.017,531,15.02375774026518
1721374004306.9666,532,15.376989318372988
1721374004316.9158,533,15.51982603108606
1721374004326.865,534,15.429395084462616
1721374004336.8142,535,15.085144072645921
1721374004346.7634,536,14.469823862355938
1721374004356.7124,537,13.57049135339593
1721374004366.6616,538,12.379500505434429
1721374004376.6108,539,10.895433868808844
1721374004386.56,540,9.123912080661807
1721374004396.5093,541,7.078217909286262
1721374004406.4585,542,4.779683122735134
1721374004416.4077,543,2.2577878542816
1721374004426.3567,544,-0.4500847686103303
1721374004436.306,545,-3.29927912420349
1721374004446.2551,546,-6.238888277977072
1721374004456.2043,547,-9.213148275711092
1721374004466.1536,548,-12.16316955331879
1721374004476.1028,549,-15.028940695412045
1721374004486.052,550,-17.751505547989996
1721374004496.001,551,-20.275182813718164
1721374004505.9502,552,-22.549683336545584
1721374004515.8994,553,-24.531987579140427
1721374004525.8486,554,-26.187853185904075
1721374004535.798,555,-27.492841844907126
1721374004545.7473,556,-28.432818106696875
1721374004555.6963,557,-29.003953163006265
1721374004565.6455,558,-29.21230618764482
1721374004575.5945,559,-29.0730478029676
1721374004585.5437,560,-28.609376733033574
1721374004595.493,561,-27.851192280113704
1721374004605.442,562,-26.833603764425185
1721374004615.3914,563,-25.595358676863498
1721374004625.3406,564,-24.177265759097995
1721374004635.2898,565,-22.6206899415173
1721374004645.2388,566,-20.966193637270727
1721374004655.188,567,-19.25238356177517
1721374004665.1372,568,-17.51499230494619
1721374004675.0864,569,-15.786193958110754
1721374004685.0356,570,-14.09413939823008
1721374004694.9849,571,-12.462686322586483
1721374004704.934,572,-10.911278179944622
1721374004714.8833,573,-9.454912908865126
1721374004724.8325,574,-8.104152974283975
1721374004734.7815,575,-6.865156443893702
1721374004744.7307,576,-5.739746376967236
1721374004754.68,577,-4.725567131071887
1721374004764.6292,578,-3.8163784264695146
1721374004774.5784,579,-3.002516560912301
1721374004784.527,580,-2.271534707698832
1721374004794.4766,581,-1.6090182628501637
1721374004804.4258,582,-0.9995348978697611
1721374004814.375,583,-0.42763612749398716
1721374004824.3242,584,0.12119071863385322
1721374004834.2734,585,0.6597119879788149
1721374004844.223,586,1.1983464879972452
1721374004854.172,587,1.7448046289768595
1721374004864.1208,588,2.3039575911774426
1721374004874.07,589,2.877901119193642
1721374004884.0193,590,3.466172227024401
1721374004893.9685,591,4.066074856951989
1721374004903.9175,592,4.67307471183357
1721374004913.8667,593,5.281235266964814
1721374004923.8162,594,5.883668736915793
1721374004933.7651,595,6.472968975866526
1721374004943.7144,596,7.04160245728601
1721374004953.6636,597,7.582256429927136
1721374004963.6128,598,8.088149674221116
1721374004973.562,599,8.553298207123815
1721374004983.5112,600,8.972726135050799
1721374004993.4604,601,9.34262943490707
1721374005003.4094,602,9.660510980075166
1721374005013.3586,603,9.925294959170406
1721374005023.308,604,10.137416239142624
1721374005033.257,605,10.298875842438813
1721374005043.2063,606,10.413252951415833
1721374005053.1555,607,10.485668471564997
1721374005063.1047,608,10.522701701153228
1721374005073.054,609,10.532260343582555
1721374005083.0027,610,10.523398809734955
1721374005092.952,611,10.506077857936065
1721374005102.9014,612,10.490857861313982
1721374005112.8506,613,10.488522614752736
1721374005122.7998,614,10.509646968198041
1721374005132.749,615,10.56413488787291
1721374005142.6982,616,10.660753837667832
1721374005152.6472,617,10.806687365008333
1721374005162.5964,618,11.007121122755763
1721374005172.5457,619,11.264866994061808
1721374005182.4949,620,11.580028780272265
1721374005192.444,621,11.94971860414474
1721374005202.3933,622,12.367833876774649
1721374005212.3423,623,12.824907188441236
1721374005222.2915,624,13.308052494076527
1721374005232.2407,625,13.801044335547244
1721374005242.19,626,14.284575437329574
1721374005252.1392,627,14.736728381795663
1721374005262.0884,628,15.133661323695902
1721374005272.0376,629,15.45046856149886
1721374005281.9868,630,15.662160864377471
1721374005291.9358,631,15.74471436650354
1721374005301.885,632,15.67614133272194
1721374005311.8342,633,15.43753056569003
1721374005321.7834,634,15.013997354582123
1721374005331.733,635,14.395487540932775
1721374005341.682,636,13.577396976291377
1721374005351.631,637,12.560982923329782
1721374005361.5803,638,11.353550244596176
1721374005371.5293,639,9.96839374848812
1721374005381.4785,640,8.42447586582258
1721374005391.4275,641,6.745832854199201
1721374005401.377,642,4.9607432153609965
1721374005411.3262,643,3.100731162314464
1721374005421.2754,644,1.1994794182247164
1721374005431.2246,645,-0.7082989651937939
1721374005441.1736,646,-2.5879958796422633
1721374005451.1228,647,-4.40621438894035
1721374005461.072,648,-6.131799432733074
1721374005471.0212,649,-7.736741028440647
1721374005480.9705,650,-9.19690845689842
1721374005490.9197,651,-10.492598680108896
1721374005500.869,652,-11.608903697206513
1721374005510.818,653,-12.535906829583535
1721374005520.767,654,-13.268715627128634
1721374005530.7163,655,-13.807341114331614
1721374005540.6655,656,-14.156440032249746
1721374005550.6147,657,-14.324945983512398
1721374005560.564,658,-14.32561272905023
1721374005570.5132,659,-14.174468877886294
1721374005580.4624,660,-13.890172252432178
1721374005590.4114,661,-13.493274387463122
1721374005600.3606,662,-13.00541637731268
1721374005610.3098,663,-12.448464670593651
1721374005620.259,664,-11.843611894766815
1721374005630.2085,665,-11.210514104662765
1721374005640.1577,666,-10.566553952768997
1721374005650.1067,667,-9.926300227927628
1721374005660.0557,668,-9.301204756080718
1721374005670.005,669,-8.69953234168338
1721374005679.954,670,-8.126468022905252
1721374005689.9033,671,-7.584335807728883
1721374005699.8523,672,-7.072896621727787
1721374005709.8018,673,-6.589718240907754
1721374005719.751,674,-6.13060230815184
1721374005729.7,675,-5.690036805794262
1721374005739.6492,676,-5.261639601533964
1721374005749.5984,677,-4.838570833388389
1721374005759.5476,678,-4.413903881584253
1721374005769.4968,679,-3.9809406508595275
1721374005779.446,680,-3.533448620834052
1721374005789.3953,681,-3.065808943730059
1721374005799.3445,682,-2.5730928976060965
1721374005809.2937,683,-2.0511082380566013
1721374005819.243,684,-1.496462550134997
1721374005829.192,685,-0.9066707477671762
1721374005839.141,686,-0.2803047520483856
1721374005849.0903,687,0.38282942827568694
1721374005859.0396,688,1.0814981671050339
1721374005868.9888,689,1.8128377851107407
1721374005878.9375,690,2.57215984560582
1721374005888.887,691,3.352801859273133
1721374005898.8362,692,4.146074319438901
1721374005908.7854,693,4.941339075191314
1721374005918.7346,694,5.72621715669828
1721374005928.6838,695,6.486892902260172
1721374005938.6333,696,7.208471633350018
1721374005948.582,697,7.875361839200262
1721374005958.5312,698,8.471677060691004
1721374005968.4805,699,8.981665405771539
1721374005978.4297,700,9.390168928933607
1721374005988.379,701,9.683105189269146
1721374005998.328,702,9.847958739271913
1721374006008.277,703,9.87426684542164
1721374006018.2263,704,9.754077930833892
1721374006028.1755,705,9.482351809392604
1721374006038.1248,706,9.057263716398891
1721374006048.074,707,8.480383490780246
1721374006058.0232,708,7.756720494096944
1721374006067.9724,709,6.894633361323259
1721374006077.9216,710,5.90560691581738
1721374006087.8708,711,4.803912960612118
1721374006097.8198,712,3.6061871221322948
1721374006107.769,713,2.330953360848653
1721374006117.7185,714,0.9981199637145498
1721374006127.6675,715,-0.371532159418036
1721374006137.6167,716,-1.7568549928792674
1721374006147.566,717,-3.136828067240757
1721374006157.5151,718,-4.491033326806319
1721374006167.464,719,-5.800092882903893
